,iso,coords,id
2130,VEN,"[10.734908405762996, -71.69137383095588]",8f6752283d996aa
2131,IND,"[24.55374226453353, 81.36038058901781]",8f3ca49aac9e7a9
2132,DZA,"[35.317974672151756, -1.173852011243654]",8f3823428d246a3
2133,CHN,"[29.264399941016787, 120.25621348009845]",8f419698b145815
2134,VNM,"[21.324187513302697, 103.97270320311353]",8f414a4627006cc
2135,IDN,"[-6.349115105221873, 106.99789962672392]",8f8c104445143ae
2136,DOM,"[18.4149866847184, -69.4842326627349]",8f4cd51b16d41b2
2137,IND,"[21.04697664663466, 71.43834234377537]",8f42dc0cb7910cd
2138,IND,"[27.177084242341667, 75.60579079327758]",8f3da28a32ca135
2139,IND,"[21.11653571450999, 73.3967553630269]",8f42d9332170103
2140,IND,"[21.578482331106297, 70.47449892525661]",8f42c2765922966
2141,IND,"[21.736248380576157, 70.52240611974848]",8f42c2313931c26
2142,PHL,"[10.90224548110472, 124.44567240500564]",8f6863622994329
2143,TUR,"[36.27127931131179, 32.2814653264294]",8f3f694841536cd
2144,IND,"[13.156625184350965, 80.28671691980341]",8f618c49b48a2d2
2145,CHN,"[31.00614270192832, 121.51560795174065]",8f309b8588096e9
2146,MYS,"[1.900722620050383, 111.27661712913238]",8f68b4948a72434
2147,IND,"[16.027359007432285, 80.8339186358435]",8f61980854c5c9d
2148,PHL,"[17.681612654260928, 121.76734402928142]",8f6968ae201a62b
2149,IND,"[26.388165126118334, 74.68089363623207]",8f3db50b51ae554
2150,CHN,"[22.89188782154675, 116.05545261287713]",8f4110adc2e0491
2151,IND,"[26.87642858287014, 75.21569467181753]",8f3da2db19196da
2152,IND,"[28.686593609364103, 77.25154256290836]",8f3da116d498696
2153,IND,"[19.278150784291622, 73.12483835373803]",8f608b5a152bca0
2154,IDN,"[2.537050444106122, 99.65148079256184]",8f652b5767b5768
2155,IND,"[22.843180463530324, 69.71771525883736]",8f42c46ea9a4b06
2156,IND,"[9.562328723985365, 77.84725085222887]",8f6035c74220442
2157,IDN,"[-6.164971258273814, 107.22320940519502]",8f8c104b56024d9
2158,NGA,"[6.513848457239913, 3.392581393584557]",8f589c98091a91c
2159,THA,"[10.387245778469302, 99.24533725657182]",8f6432a46c9671a
2160,IND,"[26.63145479664523, 92.81576275514254]",8f3cecc0a6516ec
2161,PHL,"[11.179657316770497, 124.98369340991088]",8f686e5a46e12ab
2162,IND,"[20.992021322633864, 75.72677722886847]",8f609ead3534a89
2163,IND,"[18.510682134784382, 73.91308267612487]",8f608853106d724
2164,THA,"[16.245266298970705, 101.0654059324926]",8f64b5a9c94d4b4
2165,NGA,"[6.409026510636926, 3.380760108340163]",8f589cd6bd23941
2166,DOM,"[18.68932334957293, -68.48679516638796]",8f4cc61ac8d4135
2167,VNM,"[10.776683334373176, 105.08637238255702]",8f65848c84a55b4
2168,IND,"[12.773810574192293, 80.03174751911027]",8f618c7262916c6
2169,IDN,"[-6.144673867736544, 106.49932496943089]",8f8c13992890c93
2170,THA,"[10.047816067690746, 98.65318194274212]",8f643382e724db0
2171,NGA,"[6.639650119549841, 3.301832608599179]",8f58826443a0453
2172,THA,"[7.770917841312631, 99.52909023520085]",8f651b38226080a
2173,IDN,"[-6.10051562993279, 106.54357871850377]",8f8c13d667aaa33
2174,PHL,"[10.855976590650517, 123.49321474422182]",8f686239a1a2123
2175,THA,"[18.9107105432074, 100.2922721506744]",8f649599e460b8a
2176,IND,"[19.12538652244609, 72.95175376301363]",8f608b546341d34
2177,PHL,"[14.228376770671732, 121.1020444528026]",8f694e43550c972
2178,PHL,"[16.697202571151088, 121.5722156690889]",8f696bda02c42a3
2179,PHL,"[10.913303786145814, 123.3395789042098]",8f68620c565a769
2180,IDN,"[-1.199351175735764, 119.47581257089963]",8f68d66f160528b
2181,DZA,"[36.99270967064873, 6.556501790213589]",8f3862d6c8b4a12
2182,DZA,"[35.67522240143689, -0.546512433790141]",8f38233236944ce
2183,IND,"[22.14558640910519, 73.18414701475385]",8f42ca12824239a
2184,IND,"[21.7570393798399, 70.6537358199383]",8f42c2221403161
2185,IND,"[28.61905702461428, 79.79313399716477]",8f3da8a5ac8152c
2186,PHL,"[10.424333183031054, 123.93574863403784]",8f68448dda0a74d
2187,IDN,"[-8.234537713423967, 113.15504266011821]",8f8da3411a4adae
2188,PHL,"[14.195518121898088, 121.11559063669813]",8f694e43302388e
2189,IND,"[22.983622299562843, 72.5656795024772]",8f42cea75c814cd
2190,PHL,"[13.389170582733522, 123.27253070660971]",8f694b6965b592b
2191,PHL,"[10.01207178767638, 124.48339797076954]",8f68442c0b69025
2192,IND,"[18.83243162041839, 74.3452827859818]",8f608e7409415ab
2193,IND,"[8.76334543993379, 77.67914372842851]",8f60265358258e8
2194,NGA,"[6.501842109311608, 3.10066771374381]",8f5882686232b1e
2195,THA,"[14.873758724754259, 100.97828647755917]",8f64a6842ae8104
2196,PHL,"[11.10048612075779, 125.00524594678306]",8f686e58281d329
2197,PHL,"[14.724141186369767, 120.96965792876289]",8f694ed0d94884e
2198,IND,"[19.07637928405434, 81.99079273569758]",8f3c942aa3428a5
2199,IND,"[8.561957238000373, 78.11711069559412]",8f611ba11a9aae1
2200,VEN,"[10.632283494959546, -71.785353403878]",8f675264b8d860d
2201,TUR,"[40.44191116527422, 26.6799336557193]",8f1eca8eed9c911
2202,BRA,"[-3.984790433820927, -45.729936361929575]",8f802bb4d630cb4
2203,IDN,"[-3.703107841978426, 119.78351188794717]",8f9523251c4b99b
2204,IDN,"[-6.148453156299083, 106.48170607870412]",8f8c13993c35d4d
2205,IND,"[22.63224213772368, 75.68499413423274]",8f3d9662984274c
2206,PHL,"[14.814213620356137, 120.47926365920327]",8f6943b251549ab
2207,IDN,"[4.423972160246962, 97.92040437678283]",8f650941b762561
2208,CHN,"[23.490568272585467, 116.6854359739025]",8f411048aaf42ea
2209,IDN,"[5.200969142544792, 96.23821046151468]",8f655282e18bd99
2210,IDN,"[-7.138326123169649, 112.60549630972359]",8f8d808c0da662c
2211,DOM,"[19.554137114700517, -70.06510186310683]",8f4cf23900a5a48
2212,MYS,"[4.507984594003599, 114.00392530090696]",8f68a582da7359d
2213,CHN,"[30.140085478101028, 121.15498426021647]",8f4b3484c5900c0
2214,PHL,"[15.256722386794488, 120.63566433827143]",8f69410a570570d
2215,IND,"[20.722463493038354, 77.37985911365514]",8f6091cb2449cdb
2216,PHL,"[13.05344649320663, 123.70270617289353]",8f6865cd9ba03a9
2217,IDN,"[-5.414703203448348, 122.91412831771832]",8f950d60554e425
2218,IND,"[14.515450566386352, 75.88701584793519]",8f60ac96da628cd
2219,THA,"[6.278139292411268, 101.7287957433977]",8f651c42566380d
2220,AUS,"[-27.509267413944503, 153.2272304754552]",8fbe8d890cd0991
2221,IDN,"[-7.802033486501353, 110.18452759455447]",8f8d8ca0acf208e
2222,IND,"[17.70578043489209, 83.21882793268406]",8f3c9303370c248
2223,IDN,"[-3.655085557504663, 128.26466987418948]",8f956a4b374a873
2224,CMR,"[4.040480100507696, 9.784436208237095]",8f82d280e8e3d08
2225,VEN,"[10.460219057106187, -66.4999818575785]",8f674cced841ba9
2226,IDN,"[-0.557988092868841, 100.13324568735914]",8f8cd334c173821
2227,BRA,"[-20.42144414667714, -55.77167572731205]",8fa84602309124c
2228,VNM,"[11.93230354534341, 107.6638788788328]",8f65b04334880db
2229,TUR,"[39.59721299645514, 26.93461970159493]",8f1eca65b4088b0
2230,VEN,"[10.143987418144377, -67.54562239006181]",8f674ecf07b3483
2231,IDN,"[-8.183462886595207, 122.94493604940989]",8f942474015e189
2232,CHN,"[22.745212285590046, 114.09450889117882]",8f411c046646b16
2233,IND,"[17.909300580513907, 77.45362335622713]",8f6084555d0d209
2234,IDN,"[-7.025686218596706, 110.36042775835794]",8f8d8c6a36e68cd
2235,PHL,"[14.807243377142337, 120.84538777425809]",8f694168ea72c16
2236,PHL,"[10.337042216714938, 122.9966741625743]",8f6871b132ea873
2237,IND,"[22.264507699758827, 70.74843733216444]",8f42c06ce69e065
2238,NGA,"[6.473344877449573, 3.376200615613854]",8f589c991c42034
2239,VNM,"[11.510805725072032, 108.06465354848568]",8f65b6aed0c5768
2240,IND,"[20.796044422787105, 70.75280721617919]",8f42d124602308a
2241,IND,"[21.45511423057841, 70.43721524745344]",8f42c27081710c8
2242,NGA,"[5.098692404426578, 7.387602579408071]",8f82da88a2a0a60
2243,LKA,"[7.77160669814833, 81.60077451836578]",8f6111d92a4c286
2244,BRA,"[-1.420824851703349, -48.38402211223854]",8f80469600e4ce2
2245,CHN,"[23.053898769904592, 112.43911969319582]",8f4119872da3b8c
2246,IND,"[16.356920154883944, 76.12855586946114]",8f60ae568c5e8e3
2247,IDN,"[-6.972110353465875, 106.90111923254852]",8f8c1085e414931
2248,MYS,"[5.555267974907651, 102.7068720543516]",8f6502586af6102
2249,PHL,"[14.382922262831901, 120.83534927477866]",8f694334e0b524d
2250,PHL,"[7.666414201648781, 124.95734407538579]",8f685c8f12ceba6
2251,BRA,"[-5.367542561131163, -42.65912969725893]",8f8005caac84b00
2252,IND,"[23.792243655135564, 87.3974449157751]",8f3ca928c02e846
2253,AUS,"[-27.73480850676104, 153.32892274854873]",8fbe8d9a06660aa
2254,ALB,"[41.473883060972796, 19.75363615608216]",8f1ed4123356649
2255,IDN,"[-6.752787856248894, 110.98900163521706]",8f8d8e812662d72
2256,BRA,"[-3.825142337649211, -38.52941078074754]",8f80104e5ca6b14
2257,VEN,"[10.490269001684185, -66.78895193537582]",8f67412684a351a
2258,IDN,"[-6.168301530277428, 106.96255778195273]",8f8c104ca331680
2259,IDN,"[-3.849019743700149, 122.02162955917636]",8f952b8ee0eb92e
2260,VEN,"[7.954092452760482, -72.41925385391029]",8f662b4e18a3433
2261,TUR,"[38.667037249025, 26.902946023563462]",8f3f644d1876790
2262,VNM,"[10.099964310571067, 106.30878194250388]",8f65a2c2ecc5932
2263,PHL,"[16.49508585063297, 120.57966592405585]",8f696ad1d08b106
2264,PHL,"[7.016810530457521, 124.95713071931162]",8f685c458a4a6a0
2265,PHL,"[8.395872031617701, 124.60512778681313]",8f6842ad64966da
2266,IDN,"[-7.644459673624723, 108.64129054765256]",8f8c324aad34c85
2267,NGA,"[6.735925790416303, 3.455876362346942]",8f58822d4952074
2268,CHN,"[34.969257070263424, 115.9124443495306]",8f30b445b45e820
2269,VNM,"[9.877803755292112, 105.1707808676343]",8f65a3c00309571
2270,CHN,"[21.857261132060653, 112.50043154266314]",8f410e74e7508ae
2271,VNM,"[13.891367229970182, 107.94371123115208]",8f6936101c72d58
2272,BRA,"[-15.463603996566055, -54.35284494684985]",8f8bb446d6a2b70
2273,GTM,"[16.895203698385387, -89.93120576862478]",8f452c7256e64c1
2274,LKA,"[7.309731197845678, 81.68840371552163]",8f6115789b1c434
2275,BRA,"[-6.752188261837147, -51.20515469471037]",8f814c672a21b10
2276,CHN,"[28.413262121796503, 121.31175259195167]",8f4b3288c456ad3
2277,MYS,"[4.569474520225372, 101.14461997474183]",8f65038cc26d6d8
2278,VEN,"[10.042081499914708, -69.12096291702315]",8f675c0d16b3331
2279,CHN,"[22.9029993833111, 113.09598609628162]",8f411d7154f2319
2280,MYS,"[1.473095026488922, 103.99392630223713]",8f65263010d90e4
2281,CHN,"[29.78235118200852, 121.52888470134488]",8f4b34200d32385
2282,MMR,"[17.114759566304922, 96.04340322912454]",8f648c154576cdd
2283,TUR,"[38.61466836379242, 26.92286385216726]",8f3f644da56c485
2284,IND,"[15.495669999740844, 76.47526922023042]",8f60a13abb9e373
2285,PHL,"[15.760359012597096, 120.896325462299]",8f6941b0adaed20
2286,PHL,"[20.471834922630244, 121.9778605674827]",8f4b9cd9c0ce1b0
2287,PHL,"[14.4742133048846, 120.97323912999713]",8f694ecae0cd741
2288,MMR,"[16.778477402362356, 96.26502680019546]",8f648c820d6b612
2289,AUS,"[-36.04391117689156, 144.75398751716912]",8fbe40c0d0098d3
2290,CHN,"[26.913804608605137, 112.53243976705471]",8f4032bac4e3548
2291,DZA,"[35.79749568851587, 0.715763762127019]",8f382e31e88c66a
2292,IDN,"[3.363792085543331, 97.88361668227567]",8f65099603315a6
2293,IDN,"[1.374314686239362, 97.52144642280348]",8f65709b46862ca
2294,CHN,"[28.709849732402365, 104.55696308385352]",8f40e58963a1b08
2295,TUR,"[36.14590111144097, 33.39419621191597]",8f2da4a648f2c19
2296,LKA,"[7.332053192540291, 80.98978820820174]",8f6111bb5c4d0e6
2297,PHL,"[9.839024573450581, 118.723692157381]",8f682855c106c72
2298,PHL,"[8.943799684902473, 125.4002467209103]",8f6843860699a0a
2299,PHL,"[5.068962247302453, 119.75363027586937]",8f68192e34e650e
2300,IDN,"[-8.353850644643193, 115.36739785141764]",8f95a491848b772
2301,CHN,"[40.0538187415876, 117.74864458926007]",8f31ab016269613
2302,CHN,"[23.224076905966694, 113.01868206736934]",8f4118a6895c280
2303,GTM,"[15.515163849032017, -88.8255182238645]",8f4520aea675c58
2304,NGA,"[6.459197423960257, 3.272563882451074]",8f58826d88e86de
2305,IDN,"[-8.822948926015203, 115.13621724427088]",8f95a4cb1712592
2306,CHN,"[37.72291098853785, 118.45802666990369]",8f318b069d21306
2307,MYS,"[4.699203393885981, 114.97081975136166]",8f681283130a69c
2308,IND,"[17.47597492831395, 78.51086669412098]",8f60b1964014990
2309,BRA,"[-7.882874943539006, -35.176353525653454]",8f818384215c320
2310,DOM,"[19.39291483101642, -70.53912970767286]",8f4c89a400d99ae
2311,LKA,"[6.461478381163582, 79.9778455431364]",8f610357641a2c6
2312,NGA,"[5.504711054957648, 5.76828382759091]",8f82db2ec742649
2313,MYS,"[6.543206762729951, 116.72483763683785]",8f6802569a6162b
2314,IND,"[20.956269398896143, 72.90464686353839]",8f42d9ce8d294f5
2315,CHN,"[23.042447083007712, 113.85433621537666]",8f411c29e663309
2316,CHN,"[21.84912453109666, 112.52044571055158]",8f410e743a0a3ab
2317,IDN,"[-7.019211098139672, 110.56106210884717]",8f8d8c4d9aa1415
2318,CHN,"[23.047981409807953, 113.84411178111858]",8f411c29ab954f0
2319,VNM,"[20.470836121128904, 106.33219080675147]",8f4143cac61e92a
2320,IND,"[19.427423109731603, 74.59588950684555]",8f609da1352a256
2321,IND,"[10.988710677471675, 78.09552543795611]",8f60305312dd691
2322,IDN,"[-8.815788230495151, 115.18443863688692]",8f95a4c852f5218
2323,CHN,"[25.584041954128303, 115.75999159992986]",8f41a8c04cd975c
2324,IDN,"[-8.618247839301898, 118.66821728282522]",8f95130de8222f5
2325,IND,"[12.097251863485027, 76.72518892984924]",8f6015d3472c96a
2326,VNM,"[9.83665921482022, 105.23351947984392]",8f65a3c264a8acb
2327,CHN,"[30.09229558784344, 121.12013787798034]",8f4b3485eba6aac
2328,DOM,"[19.07798365238649, -70.1051882081736]",8f4cd48d40c0189
2329,CHN,"[30.097157346192777, 104.13190622319807]",8f40e028a0340dd
2330,NGA,"[4.912090152753702, 7.24638638797223]",8f82da862240b88
2331,VEN,"[10.69106070413228, -63.202501384290734]",8f5f4b582a6a32d
2332,MYS,"[4.724527878320554, 118.20338191155689]",8f6818732c33886
2333,IND,"[17.503488938306283, 78.43501069020127]",8f60b196aba8b70
2334,NGA,"[6.657646152123665, 3.353785136354277]",8f5882668350755
2335,AUS,"[-26.438250227746103, 153.02924227012866]",8fbe88aaa164385
2336,PHL,"[14.691769915917694, 121.1652544525888]",8f694e8924d5c18
2337,CHN,"[21.96584828053669, 112.7834165461588]",8f410e7a2b9cacd
2338,CHN,"[22.970326074884596, 113.41734366424934]",8f411d412a6d2ad
2339,NGA,"[5.586751088746308, 5.80963415800099]",8f82db2d1394a0c
2340,IDN,"[-6.441739467194577, 107.04669035732185]",8f8c1054e8f0a64
2341,IND,"[26.85980954706618, 75.82249990483035]",8f3da20a605c8b6
2342,CHN,"[28.388159327604086, 116.21286558425292]",8f4183a91135dad
2343,GTM,"[16.88869503157463, -89.91235519588042]",8f452c720c462c5
2344,CHN,"[28.401989111933293, 118.09463040752352]",8f4182d16ca888e
2345,CHN,"[23.192201035546603, 113.19716874402648]",8f4118b50b084b6
2346,AUS,"[-36.737814269444286, 144.30517705518548]",8fbe455ac46a02b
2347,IND,"[15.317689580500565, 76.13338541773159]",8f60ac52451a61b
2348,IND,"[21.758361183814316, 72.17780515990337]",8f42dd8d90c2420
2349,IND,"[19.851186026501196, 75.21703676473474]",8f609dcae569b6c
2350,IND,"[16.840845493525443, 75.74084348958974]",8f60aad148a1ae4
2351,CHN,"[23.09164335044623, 116.52505990193711]",8f41100a412c39c
2352,BRA,"[-0.684735810869546, -48.51748101447611]",8f8046364349a8b
2353,CHN,"[29.981749460768896, 104.16689562586025]",8f40e0213834b8a
2354,CHN,"[40.026511936756435, 117.84710524213521]",8f31ab0e6b02193
2355,VEN,"[10.60605387833259, -71.85382312866435]",8f662c9b5470c68
2356,VEN,"[10.306354492837368, -72.31333789369508]",8f662c53639dd24
2357,CHN,"[31.24509975914902, 120.40327249073349]",8f3098cd213076c
2358,VEN,"[10.276907559221913, -67.67475122606508]",8f67433698e8d4a
2359,AUS,"[-30.32285731856131, 153.07941851268953]",8fbe1a0ac31c651
2360,IDN,"[-9.717151051418734, 120.33534909685604]",8f951a6b341a332
2361,IDN,"[-7.697729270951347, 110.90669350419928]",8f8daa6d84f34ea
2362,IND,"[20.61124009262253, 85.60656008674944]",8f3c8ec114aa693
2363,PHL,"[14.309452888509316, 120.85381656625933]",8f6943275052964
2364,TUR,"[39.57783310928571, 26.72376269909145]",8f1eca6f011d42b
2365,IDN,"[-7.860725031233532, 111.5253806391924]",8f8daa5ab0a4163
2366,IDN,"[-2.701566330259833, 140.78555008212106]",8f72f379680ac56
2367,TZA,"[-10.324194972357002, 40.20512194029895]",8f979276d94ad50
2368,ALB,"[41.35218370922508, 19.452348156698744]",8f1ed4cec542420
2369,IND,"[26.92415930357697, 83.92082685981929]",8f3c1436a22b60b
2370,PHL,"[12.10539708719633, 124.52196202735779]",8f686155d441db1
2371,AUS,"[-32.1955083121266, 115.96581912047282]",8fa726d3428aa30
2372,MYS,"[6.600285268612119, 100.27056705414505]",8f6518ac2a32d9a
2373,CHN,"[26.247759610032986, 115.3614199603976]",8f41aab5c8b304b
2374,VEN,"[10.238041745577377, -67.6451425425795]",8f674ecb5650313
2375,THA,"[13.668211321991539, 102.52840430734861]",8f659d0e0745176
2376,CHN,"[25.399261403562793, 119.05726651802188]",8f41a674e8ec823
2377,MYS,"[2.773455157910069, 103.49332753384621]",8f65227aab0ba5d
2378,IND,"[12.863897954258798, 80.14419193543908]",8f618c440104ab4
2379,CHN,"[29.30788783236967, 106.4629811540464]",8f40193b4b6259a
2380,VNM,"[9.83019373914518, 106.19586772689276]",8f65a29817862ce
2381,BRA,"[-11.135077316397519, -37.62434239311844]",8f8112696416305
2382,CHN,"[26.484966669438677, 111.78261961759182]",8f40302f3622320
2383,VEN,"[10.4511504867309, -66.62829151077432]",8f674ccd086b4ee
2384,DOM,"[19.82209615097264, -70.74482677381936]",8f4c899636d0d9c
2385,MYS,"[1.541864189537314, 104.24856308179842]",8f6526072459af6
2386,CHN,"[29.051855745434978, 117.73381925804487]",8f4191b20688669
2387,VNM,"[10.861581054173906, 107.84267110008967]",8f65b439ab62a6d
2388,IDN,"[-7.817399773072028, 111.97534069065826]",8f8d8538244c2ab
2389,LKA,"[7.79135188464483, 81.62559186286138]",8f611036574c46a
2390,CHN,"[23.505009259102007, 113.07133027201755]",8f4118374b14c0e
2391,NGA,"[4.845473673954386, 6.971849747964787]",8f82d84c8042c9e
2392,LKA,"[6.814844360027455, 79.90407018435458]",8f6103499294881
2393,CHN,"[28.63069564939462, 115.95774219491537]",8f418321d588d55
2394,CHN,"[27.649157037467564, 120.57300349744557]",8f41b2810816c4e
2395,TUR,"[40.44884614119603, 26.622562491275243]",8f1eca8e2d0dd18
2396,IDN,"[0.676373744101065, 101.63316806150148]",8f652cdb54e0762
2397,CHN,"[23.31142641954198, 113.26429434495392]",8f4118a33472ace
2398,BRA,"[-3.463161968075847, -39.582509287356764]",8f801152ba8a4e9
2399,CHN,"[24.77372779772479, 118.14936441068363]",8f41a0b8450682d
2400,VNM,"[16.85763137747811, 106.99550273546554]",8f4161429110913
2401,CHN,"[33.87061047582579, 115.74708385524417]",8f30b2d3671a041
2402,CMR,"[3.927561970315165, 11.57261519176545]",8f58db4d98ae408
2403,LKA,"[6.989532848978047, 81.06212729558962]",8f610258b9b2d0b
2404,CHN,"[21.212329691525962, 101.71986134356321]",8f4065b14c9e211
2405,IND,"[8.080624456779573, 77.5368387241285]",8f602690b1aa8c6
2406,IDN,"[-0.278958889178308, 103.17306749773567]",8f6525918c8826e
2407,VEN,"[10.622744871596868, -71.78617100016623]",8f675264b2b570e
2408,CHN,"[23.091195428520347, 111.28968346346578]",8f40248d3053611
2409,CHN,"[27.57781306882794, 116.25766435946792]",8f41811b00c2223
2410,VEN,"[10.63553861184108, -71.6165112889386]",8f67522d318b855
2411,IDN,"[-3.977892810896974, 119.66413572409381]",8f9505915d8b4e4
2412,CHN,"[22.493819510840297, 113.30394601972014]",8f411d132cc5d0e
2413,LKA,"[7.085866459876798, 79.88120007082912]",8f611cb916c5c24
2414,IDN,"[1.130375859363146, 101.28597807318548]",8f652c4a1904595
2415,CHN,"[28.138332297451495, 120.9959090001077]",8f4b32ca395aa49
2416,MYS,"[5.894081512859405, 102.26111902555516]",8f6511a0d265a0d
2417,CHN,"[30.61464804244088, 114.27758189035387]",8f40a6803104398
2418,CHN,"[28.846634936866575, 119.96466901949069]",8f419450dc74704
2419,IDN,"[-8.784937488129183, 115.20648229132631]",8f95a4ca8a06374
2420,BRN,"[4.70737223572274, 114.54371648477047]",8f6816632645274
2421,IDN,"[-7.491016126641386, 108.57385111623817]",8f8d89b15a5651e
2422,IND,"[17.390597421464385, 78.55992968234553]",8f60b52e8c8339a
2423,AUS,"[-36.02804146656986, 146.8898576714293]",8fbe73b1dab6728
2424,LKA,"[7.509358250008268, 80.35346550957692]",8f611cc8e69a594
2425,IDN,"[-7.389727718181777, 108.26767806569909]",8f8d89a586d0cd0
2426,VEN,"[10.30073407263861, -68.79563333220842]",8f675cb807595a6
2427,VEN,"[9.493754319547282, -69.21114417216873]",8f6758c650e1222
2428,IND,"[19.158055074637787, 76.20207630469802]",8f6083d9406429b
2429,TUR,"[40.923813884882335, 26.641729008738047]",8f1ece250134c86
2430,BRA,"[-12.063197400666432, -41.11813430372072]",8f81020f1960252
2431,IND,"[21.329618178728182, 70.4369962396632]",8f42c278d7701b2
2432,IDN,"[-2.147285689065578, 106.1396364361981]",8f8c81a855ac0d9
2433,MYS,"[4.529207245697778, 100.94153434473853]",8f6503a14d6449a
2434,CHN,"[29.085347290326588, 111.70025041010675]",8f4016272d5d474
2435,BRA,"[-18.167136883318246, -47.989705310056145]",8fa8f158b5b3ce1
2436,CHN,"[29.04206313338362, 105.85157768117864]",8f40e4c0b08da68
2437,IDN,"[5.440155347641727, 95.81959009325264]",8f6552a81755060
2438,NGA,"[6.638021793361492, 3.264049410191757]",8f588267021549b
2439,VEN,"[10.4548207395466, -64.11585267715571]",8f5f4bb08560419
2440,CHN,"[39.23970199354732, 116.86601135279541]",8f318cccb24542c
2441,IDN,"[-1.862247111402653, 116.17023106755174]",8f6898a294c0ac0
2442,IDN,"[-6.305691514504299, 107.14048194876553]",8f8c10404626608
2443,IDN,"[-5.679998606720694, 119.69673819912653]",8f950072da854d1
2444,THA,"[6.665583562249873, 101.02336236388958]",8f6518d5ca8d021
2445,IDN,"[-8.563418599624764, 115.34981103121935]",8f95a489481edb0
2446,CHN,"[23.232960655728334, 111.77283168066101]",8f4024d8cd5395a
2447,IDN,"[-8.169836427206771, 113.76160780186446]",8f8da20cb40b090
2448,LKA,"[6.933749901428752, 79.9134757611163]",8f611c84baa959e
2449,CHN,"[25.786663892882174, 114.59882808385291]",8f41a95102d26dd
2450,BRA,"[-2.367423393391806, -44.58145203366399]",8f800d4db400cb0
2451,CHN,"[37.7753086640009, 117.42399510423897]",8f318aa8935ec74
2452,DOM,"[18.6273132761746, -70.15958862403288]",8f4cd476b38c7ac
2453,IND,"[10.955973624466496, 78.44820355031904]",8f603632a22138b
2454,CHN,"[22.27404679695171, 112.77149693850525]",8f411da72985135
2455,IDN,"[-5.069968152790287, 119.58072437873466]",8f950084617000a
2456,MYS,"[5.32199973094678, 115.2053797470422]",8f6810cc5ae4668
2457,IDN,"[-6.135471110007818, 106.56467632277385]",8f8c106dd2c23ae
2458,AUS,"[-28.806064849733094, 114.66158750970942]",8fa7006d420c78c
2459,IND,"[22.543930119509866, 88.27549084384356]",8f3cf2c2d889248
2460,BRA,"[-6.380334164261696, -39.251485317461]",8f8032ab13038dd
2461,IDN,"[-5.45698638407867, 119.4909474573211]",8f95001a8070a86
2462,VEN,"[10.280951561046344, -66.6711837382964]",8f674c42c424b44
2463,CHN,"[22.890733826825837, 115.6478359653072]",8f4111ceed4e6e9
2464,CHN,"[22.809457012496434, 114.1282064615776]",8f411c05249b170
2465,VEN,"[10.213731946774693, -67.85115918552081]",8f674320cc6dca9
2466,IND,"[16.178249026161147, 75.70547352735447]",8f60ae3acc5028b
2467,MMR,"[24.787748082413298, 96.41783051017188]",8f404d2cb20c185
2468,LKA,"[6.067892638779644, 80.81439070043477]",8f61004924aa420
2469,MMR,"[20.936429547608366, 95.85318675695379]",8f649bb52ad5030
2470,CHN,"[21.55912074939159, 111.31331353027646]",8f410838a5aa743
2471,VEN,"[9.537803452775826, -70.62578183836347]",8f662da3284ca62
2472,THA,"[12.050854071630425, 99.8448111247183]",8f65890c2b29a1b
2473,THA,"[14.106391717702063, 100.65412070384117]",8f64a402097099e
2474,CHN,"[25.980928181379443, 115.14306494307358]",8f41a8752b18570
2475,VNM,"[13.884505582151027, 108.95589342054146]",8f69305652d9955
2476,IND,"[13.020871844557751, 78.1587388212311]",8f61890f4830819
2477,IDN,"[0.674170717525367, 101.63372613531004]",8f652cdb5476d0e
2478,IDN,"[-5.505961013598982, 120.18441851708624]",8f95002686292f3
2479,IND,"[17.68357565302325, 75.92647331778328]",8f60856e686126a
2480,IND,"[17.39668544098371, 78.61551653364636]",8f60b52e041ab35
2481,IDN,"[5.154607381833682, 96.5555585050392]",8f6556644cc6cdc
2482,AUS,"[-26.684004059774963, 153.1006182045545]",8fbe88b0e93546d
2483,CHN,"[28.228912739704924, 121.02086647843163]",8f4b32c33b4b973
2484,DOM,"[18.73864356463891, -69.6503567237828]",8f4cd5da595ba18
2485,IDN,"[-6.307031190820297, 107.71638561630212]",8f8c163a2224581
2486,GTM,"[15.096918169364308, -90.4825238757189]",8f6d2d6cc91299a
2487,TUR,"[38.07704121303786, 27.230739698821807]",8f3f60c90d280ac
2488,IDN,"[-6.16821808612311, 106.52556943741611]",8f8c106c909c853
2489,VNM,"[13.000921709849917, 108.8684413185409]",8f693215ec11085
2490,IND,"[17.195934850184376, 79.59638482879524]",8f60b5d76a99a32
2491,CHN,"[22.913491675440152, 112.59873619527097]",8f4119928493821
2492,BRA,"[-8.231066609222408, -34.947513752939486]",8f818066a113c4e
2493,DOM,"[18.566385699367476, -69.96468229499585]",8f4cd421d763c28
2494,DOM,"[19.5448393512597, -70.82125908656411]",8f4c89b91664669
2495,IDN,"[-7.609331619436174, 112.75784688765404]",8f8d84272312a06
2496,LKA,"[9.65376222501294, 80.16297587579008]",8f61ad382584b88
2497,CHN,"[22.928991953154355, 113.08069082955075]",8f411d713149d73
2498,IND,"[17.664023431996785, 73.9916960493263]",8f608c2a1661b44
2499,CHN,"[22.37373031321889, 113.5949958859673]",8f411dd2ba5d685
2500,LAO,"[16.55910462320715, 105.80695176522542]",8f416c55d38a781
